id,name,activity_type,distance,elevation_gain,elevation_low,elevation_high,best_time,average_top_10_time,tenth_best_time,total_effort_count,total_athlete_count
22882970,Full montée Tan Rouge,Ride,4523.6,336.0,508.8,844.8,913,1035.3,1117.0,398.0,186.0
27434883,Eco Bike Park 974 DH,Ride,1518.1,0.0,696.4,856.2,130,138.2,149.0,732.0,83.0
20333488,Int D101 - Rte Hubert Delisle Int D6 Trois Bassins,Ride,6640.4,224.6,791.9,898.0,632,650.0,663.0,4712.0,1328.0
5496723,RF9a Tamarins Nord (N -> S),Ride,7640.3,287.8,1702.8,1790.3,910,1039.8,1104.0,737.0,549.0
13632519,Spé 1 championnat enduro 2016,Ride,2773.8,6.7,1887.9,2144.9,374,404.9,424.0,1820.0,526.0
18456383,VRF2018 - B2 - 9 - RTE MAIDO,Ride,430.8,29.8,1992.2,2022.0,60,68.17,,5995.0,2642.0
18455862,VRF2018 - B2 - 1 - GITE RF EPERON,Ride,3056.9,29.4,1849.4,1926.2,254,308.2,341.0,1619.0,854.0
21880309,DH sentier Lygdamis,Ride,959.9,0.0,1768.0,1897.8,119,130.1,138.0,1945.0,970.0
19021531,La Glacière depuis la Grande Ravine vers Puits,Ride,1000.5,83.8,1300.6,1375.6,893,1129.1,1320.0,26.0,14.0
22924526,Hell bourg-intervalle 7,Ride,3090.0,222.0,667.0,889.0,500,608.2,649.0,1859.0,953.0
22133378,Dh belouve/hellbourg ,Ride,2798.6,17.4,1122.6,1637.8,621,1996.5,2824.0,59.0,55.0
2250183,Route Forestière 13 Du Haut Mafate Climb,Ride,1036.7,125.8,1860.8,1967.8,412,526.3,632.0,104.0,87.0
25288590,First Single Track RDS,Ride,954.9,23.6,45.6,69.2,177,185.2,191.0,2303.0,270.0
26671027,DH 1 sentier scout,Ride,1035.0,2.0,1490.3,1632.8,335,396.9,447.0,103.0,68.0
7077428,UH vers Terre Plate,Ride,1779.4,319.8,1007.6,1320.2,733,2044.4,2776.0,20.0,18.0
3068983,Sentier Du Piton Des Neiges Climb,Ride,1990.18,769.503,2083.9,2487.4,1306,1472.7,1595.0,106.0,94.0
11361757,Takamaka View Point Final Climb,Ride,991.7,234.2,759.4,956.9,144,156.3,166.0,1696.0,585.0
33560365,4Km Avant Barrière ,Ride,4417.1,161.2,1437.2,1585.8,662,683.4,702.0,565.0,377.0
6242397,Sentier de Takamaka Climb,Ride,844.2,204.8,585.6,776.0,893,1609.4,2061.0,15.0,12.0
38311279,Up Gite de Bélouve,Ride,2246.2,79.3,1505.2,1584.5,357,391.1,410.0,611.0,435.0
5499353,Chemin de ceinture,Ride,4730.9,245.6,27.6,270.6,643,656.0,670.0,3877.0,1020.0
20549479,Confiance/Chemin de Ceinture,Ride,1394.9,78.4,192.8,271.2,191,192.3,193.0,5112.0,1188.0
12090736,Rd-Pt Plaines - Pont Payet,Ride,7871.9,0.0,26.6,455.4,1296,1367.5,1452.0,2158.0,746.0
23592813,Pont Cratère jusqu’inter Melissa,Ride,652.4,49.9,58.6,108.5,89,102.8,114.0,835.0,112.0
21634282,Montée béton rue des Fougeres ,Ride,2522.6,148.9,133.6,278.8,423,513.8,592.0,266.0,85.0
2611960,Chemin Rampe Des Chicots Climb,Ride,3025.55,97.903,3.7,101.9,314,316.0,318.0,14558.0,2389.0
23514520,Boucle st François ,Ride,7503.1,14.8,11.0,23.7,490,579.0,629.0,815.0,83.0
19757771,Sortie Sainte Anne - Pont,Ride,3189.0,98.0,36.0,134.0,329,331.6,335.0,14488.0,2379.0
17421361,La Hous' Berg,Ride,1325.0,18.0,16.0,34.0,75,84.0,94.0,143300.0,9150.0
10153702,Route du théatre - St Gilles les Hts,Ride,5066.3,275.8,39.4,315.0,735,803.3,816.0,2911.0,1006.0
19856015,Montée aire de covoiturage Eperon ,Ride,761.5,42.4,199.0,241.4,83,104.7,117.0,2947.0,874.0
22744141,CLH finish à D Hélilagon,Ride,1145.4,73.6,160.8,234.4,188,196.8,204.0,2685.0,483.0
4204475,dh chemin des rameaux/cap la houssaie,Ride,1024.0,0.0,29.7,118.6,141,158.7,168.0,943.0,393.0
10178207,Rte Eperon,Ride,804.9,57.0,231.8,288.8,81,104.8,130.0,4501.0,1344.0
13862757,Descente cote 11% Plateau Caillou,Ride,1512.2,0.0,152.0,288.4,62,63.4,65.0,7194.0,1231.0
26704749,Boucle du cousin Hubert,Ride,25454.9,552.8,476.4,851.4,3158,3346.2,3550.0,348.0,92.0
24375913,RF68-Départ Tec-Tec (Borne Incendie) UH,Ride,5734.9,453.8,1332.0,1785.8,1985,3012.2,3323.0,124.0,47.0
15579909,Canalisation des Orangers,Ride,10294.8,2551.9,663.0,1017.1,2981,3173.2,3374.0,103.0,94.0
24475889,Sentier Françoise Francia DH,Ride,1752.2,7.4,1338.2,1609.0,664,798.9,876.0,27.0,16.0
16971361,sentier la croix,Ride,419.1,7.1,935.3,992.5,67,83.0,,315.0,46.0
22858123,Montée collège mare à citron ,Ride,1968.3,101.2,549.2,650.4,284,311.9,336.0,2713.0,916.0
5037510,Route Departementale 52 Climb,Ride,660.8,116.0,760.3,913.8,154,177.2,190.0,1229.0,616.0
5371401,sentier de la roche écrite Climb,Ride,3817.5,403.5,1860.3,2249.7,2060,2426.4,2945.0,37.0,28.0
26889584,Sortie Mare à Martin,Ride,1267.8,142.4,995.0,1137.4,317,449.2,503.0,53.0,28.0
38584590,Remontée Casabois,Ride,603.3,50.1,1265.2,1315.3,104,118.67,,720.0,394.0
11764395,rectif trace,Ride,435.8,36.8,278.4,315.2,61,64.0,,7208.0,1826.0
24552586,petit mur sur le sentier de la Ravine Sèche 😅,Ride,300.7,39.8,312.0,351.8,68,75.1,84.0,544.0,242.0
5726750,debut sentier - point de vue,Ride,1731.4,44.2,685.8,794.7,358,377.2,410.0,269.0,129.0
16249630,RN2 => Pont Rivière du Mat,Ride,2584.4,46.8,95.8,134.4,219,224.2,227.0,23461.0,2938.0
13316979,Montée BrasPanon>Dioré,Ride,5300.6,0.0,16.6,137.8,482,499.8,512.0,16081.0,2515.0
13438819,Rond point bras panon pont riviere du mat,Ride,5815.2,3.8,15.8,124.8,379,385.0,394.0,17284.0,2090.0
15707932,Montée Boeuf Mort,Ride,2749.2,177.4,21.0,198.4,377,427.4,447.0,6027.0,951.0
23321382,pichette plateau,Ride,1934.5,119.2,428.0,547.2,268,308.5,318.0,6488.0,1647.0
16963970,rond point college / eglise,Ride,820.0,40.0,194.0,234.0,87,97.5,102.0,7603.0,1547.0
6044491,Rue Ferdinand Louise Climb,Ride,821.2,168.7,735.1,853.4,145,168.9,191.0,6064.0,1624.0
19343294,DH Chemin du Piton,Ride,2091.4,51.1,308.0,495.0,247,281.0,298.0,1309.0,183.0
23732924,Explosivité La bretagne,Ride,437.3,37.5,93.6,131.1,61,67.89,,4935.0,546.0
5546651,Chemin du Bras Pistolet Climb,Ride,1637.0,89.6,231.8,318.6,219,259.0,275.0,1239.0,316.0
1348038,Rue Marchande Climb,Ride,1795.01,90.5318,43.3,125.9,224,236.6,244.0,4365.0,501.0
14363921,Full speed down the Mountain,Ride,3603.0,0.0,96.0,344.0,270,278.5,281.0,23889.0,2849.0
2221343,Route De La Montagne Climb,Ride,1213.22,150.015,49.7,163.5,100,165.9,174.0,8084.0,1642.0
10000999,Nightmare on Chemin Colorado,Ride,1687.2,208.6,453.4,654.2,199,326.8,387.0,2610.0,740.0
23212438,KOMfinement 1 km à St François,Ride,3282.0,202.6,44.6,247.2,546,587.5,613.0,6692.0,1087.0
8594418,N2002,Ride,1094.4,22.2,17.6,60.9,76,79.8,81.0,21233.0,2591.0
3822991,ste suzanne/ste marie FDM,Ride,6420.97,94.0486,7.7,38.8,616,682.3,711.0,10419.0,1663.0
6237704,Petite monte La Convenance,Ride,1527.9,43.8,31.6,73.8,158,165.3,168.0,37494.0,4097.0
38705876,Pointe du diable roller coaster,Run,1630.0,18.0,19.0,29.0,346,446.9,484.0,79.0,40.0
5557437,Chemin De La Croix De Jubile Climb,Run,1830.2,66.2,15.6,82.2,469,490.78,,7922.0,6086.0
24290907,Parcours de santé de la pointe du diable,Run,2984.0,35.2,0.4,11.2,656,702.67,,6999.0,2070.0
14735563,haut croix jubilé ,Run,2011.0,56.2,85.0,136.6,447,500.1,531.0,9229.0,6393.0
23813681,première partie montée chemin chevrette,Run,735.8,65.8,79.8,145.6,191,227.3,247.0,1238.0,298.0
10582853,trial curcurma,Run,22154.0,0.0,53.3,1393.9,8181,8807.6,9356.0,157.0,151.0
14226850,Crique - St-Joseph,Run,1158.7,5.0,25.0,29.0,224,248.1,264.0,11205.0,1921.0
17468718,Descente l'Ilet,Run,1619.0,2.0,91.4,132.6,316,350.7,381.0,2001.0,755.0
22098319,Curcuma,Run,11509.3,982.2,669.0,1386.8,4813,4994.9,5160.0,1313.0,786.0
6731449,Tour Langevin,Run,2324.8,36.1,8.2,23.5,400,436.5,454.0,7186.0,376.0
27021021,La mare - bénitier ,Run,3602.4,278.1,227.1,498.6,998,1210.9,1363.0,275.0,50.0
26866881,Montée chemin des Ronces,Run,573.5,49.1,352.5,401.6,186,205.4,219.0,193.0,40.0
23467785,Le petit pont - le phare,Run,6028.0,60.0,8.9,36.2,2301,2756.8,3080.0,51.0,40.0
24813552,Gendarmerie-garage basse-vallée ,Run,4347.1,69.0,9.1,33.8,884,1041.0,1122.0,116.0,81.0
21373544,Depart pk3,Run,2833.1,151.8,-13.6,86.0,725,779.0,804.0,488.0,409.0
23192306,MANAZOUA ,Run,604.5,39.8,259.0,298.8,130,166.6,194.0,716.0,83.0
16952107,cote parcour autour de la caz!,Run,2097.1,71.5,140.8,212.3,493,513.5,532.0,1604.0,558.0
16536111,40 euros Round,Run,794.0,9.0,20.0,29.0,148,159.3,166.0,5798.0,1418.0
23251338,2ème ravine,Run,1413.0,83.2,640.4,720.4,450,530.0,565.0,959.0,275.0
19279983,Descente Margosier,Run,1496.5,0.0,1199.0,1391.2,462,495.6,514.0,4470.0,2088.0
6304787,Chemin de la Foret Climb,Run,441.1,71.0,875.4,924.8,184,217.5,234.0,4234.0,2057.0
26920605,Panneaux début Bérénice vers panneaux ti serré,Run,969.7,121.2,780.2,901.4,391,441.9,477.0,307.0,109.0
4799693,Chemin Safer Grand Coude Climb,Run,4066.4,510.9,614.8,1096.9,1845,1969.1,2042.0,2868.0,1965.0
17502957,ravine de grand sable,Run,872.7,236.2,1536.4,1772.6,462,663.8,736.0,3034.0,2027.0
18412678,D13 -> D3,Run,3617.3,331.8,377.4,709.2,1124,1311.1,1403.0,152.0,62.0
20028726,Faux plat lancastel piton st leu,Run,1435.1,10.8,319.0,362.0,239,297.5,333.0,1279.0,224.0
19092652,400m stade Stella,Run,417.0,12.7,124.9,136.3,61,61.0,,97579.0,891.0
23484361,chemin canal,Run,830.9,69.8,828.4,898.2,231,246.6,257.0,687.0,555.0
26198297,descente vers le tapage,Run,1869.2,0.0,961.2,1297.4,469,527.0,548.0,2946.0,1196.0
10828660,Rue Francis Riviere Climb,Run,366.0,22.4,886.4,908.8,72,84.1,90.0,630.0,349.0
21780286,Descente Allons pikniké,Run,1180.5,52.2,585.3,703.4,169,284.9,329.0,1428.0,386.0
21911956,partie technique Descente Est des Canots,Run,1727.0,8.7,558.7,1007.0,613,667.56,,654.0,424.0
23639359,Montée Tapage chemin de la pompe,Run,664.5,119.2,496.8,616.0,287,358.5,429.0,192.0,71.0
20803076,"Sous les Cryptomerias, des racines !",Run,1808.7,249.0,1221.0,1466.0,805,924.2,1000.0,1137.0,749.0
23318402,Rte Ravine Sèche (Int Ch N°1-Cabine),Run,2866.0,241.0,138.0,326.0,783,907.8,972.0,254.0,64.0
11673439,Grand Bassin CITERNE à intersection sentier,Run,1749.2,473.2,1065.7,1332.7,753,957.9,1021.0,14584.0,5405.0
8011945,"grand bassin, observatoire au pont, aller retour",Run,7140.7,769.0,715.0,1418.0,3665,3976.6,4181.0,2043.0,665.0
12418632,DH Grande Jument + Zèbre,Run,7301.1,56.0,621.0,1820.0,2089,2338.1,2444.0,4293.0,2226.0
11145506,"plat, avant nez de bouef",Run,1111.5,23.6,2045.0,2069.2,290,305.8,315.0,6113.0,3263.0
14140434,Relais N°7 ,Run,2875.6,5.0,1698.0,1941.4,510,595.4,650.0,161.0,91.0
19948780,RUE RAPHAEL DOUYERE VERS 23,Run,3227.5,47.0,1345.5,1377.4,681,733.7,765.0,918.0,229.0
21548315,Montée tamahaut,Run,4840.1,471.9,970.8,1407.0,1573,1752.9,1852.0,211.0,67.0
7014430,Route vers cratere dolomieu,Run,4835.8,363.5,2214.1,2502.3,1911,2164.2,2261.0,5793.0,5388.0
19330800,Bloc Nez de boeuf,Run,1243.7,476.4,1695.3,2062.3,863,1002.6,1076.0,404.0,350.0
27076795,La Source - Cage aux Lions,Run,3064.0,240.6,7.1,94.3,1513,1590.8,1655.0,80.0,71.0
15383741,route tamarin (sortie escalier)/ cd 13 (boutique),Run,1514.0,276.4,226.0,497.1,661,689.8,711.0,33238.0,6091.0
10051061,montee makes ,Run,1060.8,277.9,1647.4,1908.1,761,844.1,883.0,886.0,553.0
16585384,Montée La fenêtre - Camp2000,Run,5450.2,595.0,1435.0,1954.0,2684,2814.2,2920.0,1190.0,837.0
17819067,camp 2000 à la fenêtre,Run,4482.5,183.2,1585.0,2118.4,1747,1997.1,2126.0,1434.0,971.0
27359407,Dh îlet a corde-rivière Sentier Burel ,Run,2720.0,2.0,496.0,1133.0,1022,1117.2,1181.0,864.0,527.0
25156783,rond point grd bassin debut sentier piton bleu,Run,1163.3,103.0,684.9,787.9,321,401.0,432.0,6471.0,3118.0
13168177,Montée Palmiste Rouge,Run,1430.0,369.7,839.2,1162.0,929,1230.11,,473.0,366.0
12519550,Sentier de la Chapelle (int. Sentier Bras Sec -> chemin beton) +270m ,Run,1807.3,290.2,826.4,1086.5,668,840.5,928.0,3502.0,2654.0
22272032,Mollaret final,Run,2816.0,209.0,1545.0,1750.0,1257,1392.6,1450.0,1599.0,1096.0
19966950,Sentier forestier de bebour,Run,2089.6,32.7,1600.8,1620.3,407,453.4,479.0,936.0,218.0
19967686,CHEMIN DORET,Run,1536.5,16.1,1596.8,1608.3,294,321.8,329.0,9218.0,6610.0
18394238,Montée Col de Bélouve,Run,2450.2,0.0,1225.0,1420.0,730,861.6,921.0,233.0,130.0
13669695,Montée Piton Cabris (Plaine-des-Palmistes),Run,2253.2,523.3,1205.8,1712.6,1584,1692.2,1781.0,465.0,386.0
19410669,Le Mur ,Run,458.6,124.0,1120.0,1241.0,355,383.1,415.0,624.0,456.0
37372667, 41,Run,989.0,233.0,1697.0,1920.0,794,840.1,894.0,495.0,400.0
38425970,DH Piton Cabris ,Run,2425.3,3.6,1044.0,1536.2,1307,1525.8,1659.0,83.0,83.0
39211580,ralentisseur - fin foret,Run,2328.6,201.7,947.6,1149.3,637,711.9,800.0,191.0,103.0
37372659,4,Run,1003.0,258.0,1434.0,1692.0,772,835.0,885.0,525.0,423.0
19410656,Montée dans la forêt,Run,1818.5,155.0,963.0,1118.0,580,630.9,660.0,220.0,175.0
29566674,clim_piton_cabri,Run,1825.1,458.0,1239.6,1694.2,1388,1467.1,1565.0,461.0,387.0
27056811,Canalisation EDF - Route Les Radiers,Run,2285.9,349.4,124.5,473.9,969,1104.3,1172.0,288.0,98.0
27076444,Balance Ravine Glissante - Début Ste Rose centre,Run,1308.3,10.8,26.0,42.3,299,321.0,339.0,140.0,83.0
38352146,2AP,Run,5198.0,426.0,416.0,835.0,1924,2561.0,3124.0,25.0,13.0
27049118,Chemin Jardin - Fin Lot Florine A - Croisé,Run,445.7,0.0,38.2,43.0,97,105.1,109.0,446.0,171.0
27074947,Sentier Littoral Lot Manguier - Coulée 77,Run,1206.4,8.1,6.4,15.5,391,428.6,450.0,298.0,240.0
37292054,Le sa pik by être volcano 🌋 ,Run,291.5,45.0,123.0,168.0,97,127.8,146.0,180.0,68.0
19527188,Décroche la caravane mon pote ;),Run,1141.6,33.0,228.2,258.4,249,291.1,308.0,1618.0,476.0
17312399,Chemin Carosse DownHill,Run,1089.0,0.0,88.0,154.0,195,216.8,230.0,5521.0,1562.0
5485440,Route des Tamarins Climb,Run,669.1,45.4,47.8,94.2,181,219.0,232.0,653.0,309.0
27916275,1 tour Ravine Tabac,Run,2148.4,198.8,123.0,319.0,895,1024.5,1101.0,1543.0,209.0
4753122,D9 Climb,Run,1470.5,78.6,202.6,264.8,241,264.8,276.0,315.0,151.0
22600416,Chemin Saulnier Climb,Run,736.2,81.2,762.1,843.3,253,270.2,286.0,554.0,110.0
16113363,Chemin de canne Villele_Corbeil Climb,Run,1480.6,117.7,403.1,520.8,379,496.9,544.0,553.0,57.0
22548838,clim chemin Barel fin,Run,1231.0,148.0,716.0,842.0,388,454.8,493.0,354.0,66.0
23625825,3Bassinoise DH,Run,2802.6,4.4,886.0,1243.8,516,580.67,,537.0,435.0
23625498,Paturages Vaudeville Climb,Run,1954.8,205.4,1170.2,1375.6,744,903.6,1044.0,176.0,32.0
25544904,Boucle du bas parcours santé 3 bassins,Run,772.3,16.6,693.8,712.8,169,187.7,202.0,1101.0,101.0
27557129,chemin crescence partie 1,Run,951.3,92.3,496.9,589.2,275,361.4,410.0,109.0,32.0
21981021,Chemin Vabois ( de Rosa à Tauran ),Run,3432.7,82.1,861.5,897.0,874,1005.8,1171.0,128.0,33.0
14042188,Grand Bénare (Parking > Sommet),Run,7328.0,0.0,2170.1,2884.8,3266,3833.2,4075.0,3534.0,3065.0
10455149,La Nouvelle -> 3 Roches (int.),Run,2962.0,0.0,1282.0,1500.0,1393,1481.0,1515.0,5843.0,3694.0
23012174,Final Col des Boeufs,Run,452.3,115.4,1821.2,1935.2,108,243.4,299.0,15491.0,8884.0
5673935,Sentier des Mares et des Bois de Couleurs Climb,Run,543.8,0.0,1414.9,1470.1,234,367.4,414.0,122.0,117.0
33442290,Descente takamala,Run,4875.3,252.2,598.0,1192.6,3040,3437.9,3855.0,147.0,138.0
33442419,montée takamaka,Run,4937.4,660.5,598.2,1196.5,3077,3810.5,4278.0,144.0,132.0
38448188,Montée de Takamaka (barrage à l'usine),Run,1669.1,315.8,505.5,789.8,920,1202.8,1356.0,273.0,258.0
33005537,up,Run,253.1,235.443,488.8,776.8,386,503.7,576.0,143.0,38.0
22716464,ste marguerite - RPCC,Run,2789.1,35.5,278.9,294.9,613,670.0,730.0,284.0,67.0
19377319,Chemin blanc - Ygi,Run,2602.0,139.0,147.0,286.0,651,744.8,839.0,711.0,49.0
23287131,p2 route du crat,Run,802.7,50.5,98.5,149.0,181,220.6,239.0,658.0,68.0
22975445,église ste A - gendarmerie,Run,627.6,0.0,7.1,12.2,102,113.7,118.0,4707.0,405.0
27234492,Sortie Rav Sèche - RPGendarmerie - Sortie RS,Run,5785.6,4.8,11.7,16.6,1292,1401.9,1462.0,658.0,66.0
20073716,ligne 440,Run,606.7,8.2,0.0,13.6,129,171.7,200.0,136.0,38.0
27015214,Ch Gazet - patisserie les orangers,Run,3027.6,87.8,56.7,144.5,787,889.9,978.0,77.0,40.0
16457399,Relais 9 Marathon Saint Benoit,Run,4308.0,20.3,9.1,77.3,787,843.9,884.0,118.0,97.0
27015189,Patisserie les orangers - sortie cambourg,Run,1373.0,50.4,144.5,194.9,384,409.9,443.0,67.0,38.0
31469728,Montée robespierre 1,Run,1652.8,109.4,37.2,144.6,497,579.3,667.0,176.0,36.0
3566917,Chemin Bois De Lait Climb,Run,453.98,66.7862,116.6,186.6,157,213.7,242.0,586.0,536.0
26316471,Descente Boucan: Aller,Run,956.7,0.0,12.7,18.7,161,176.2,188.0,13256.0,4108.0
22502792,single track ,Run,317.0,2.0,128.0,131.0,63,71.0,,7742.0,2262.0
26750106,Descente vers Cap la Houssaye,Run,670.2,0.0,50.2,144.4,169,177.2,188.0,4894.0,2082.0
26316459,Ligne droite Grand Fond : Aller,Run,487.5,0.0,11.0,12.7,69,85.2,92.0,9445.0,3295.0
12180816,boucan beach front ,Run,1066.1,8.2,26.0,31.6,156,214.33,,9058.0,3444.0
14725984,Début vital - chemin bassin,Run,1201.4,252.3,12.6,255.5,642,676.0,699.0,9761.0,1913.0
23695319,Montée chemin cheval à vx bv,Run,1203.3,194.4,37.0,231.4,497,554.5,595.0,1656.0,365.0
21965446,parcours santé retour,Run,813.9,0.0,10.9,18.5,147,172.44,,26940.0,3070.0
24929969,Grimpette 2nd part,Run,637.6,22.8,305.2,328.0,145,166.5,178.0,4208.0,458.0
22405151,Vrai montée safer,Run,5059.2,375.2,494.0,869.2,1441,1567.8,1699.0,383.0,80.0
4711676,Sentier Scout Climb,Run,2194.6,622.1,844.0,1358.6,959,1286.7,1413.0,2752.0,1979.0
18106755,Parking Alcide - Croisement Ilet Alcide - Par Cambourg,Run,2395.0,275.8,1344.6,1531.8,1284,1366.3,1407.0,1423.0,972.0
22131356,Descente raide du Sentier Scout,Run,2930.0,36.8,830.3,1472.3,977,1196.9,1270.0,6891.0,4637.0
15278458,GRR2 (int. Var.) -> Int. Piton Batard,Run,2609.3,143.0,1479.0,1702.0,1053,1158.2,1221.0,4369.0,2696.0
4742810,Route Forestière 13 du Haut Mafate Climb,Run,698.0,100.1,1272.7,1354.8,108,158.5,169.0,2557.0,2003.0
5232955,sentier de la fenêtre Climb,Run,1754.3,431.4,1101.0,1515.7,873,1214.0,1324.0,435.0,293.0
4742813,Impasse des Noel Climb,Run,746.4,70.2,1057.5,1119.9,188,239.2,255.0,469.0,320.0
18776005,descentre bécabot rf fougere,Run,2160.3,26.6,1356.6,1623.2,927,1048.7,1164.0,419.0,303.0
4591732,sentier de la roche écrite Climb,Run,3368.3,552.0,1500.6,2038.0,2091,2222.7,2310.0,459.0,277.0
2862849,Chemin De Mare A Martin Climb,Run,3663.27,402.499,1869.2,2259.5,1418,1573.9,1684.0,4709.0,2920.0
21658574,Parking point de vue,Run,2678.7,275.2,501.4,772.6,940,1054.5,1140.0,756.0,287.0
21658619,Descente diore,Run,2544.2,12.8,504.8,774.0,746,803.8,839.0,837.0,343.0
12194160,Dioré Béton/Pt de vue,Run,2814.6,349.2,424.4,751.6,1104,1211.9,1265.0,647.0,231.0
6358395,Chemin Carreau Morin Climb,Run,1283.7,120.8,699.5,795.0,418,458.1,497.0,207.0,156.0
5925270,Sentier de I' Ecole Normale Climb,Run,554.7,52.2,1377.0,1424.8,205,225.9,239.0,1481.0,1469.0
39681575,BdPommes- Ilet Fleurs Jaunes,Run,465.0,45.0,416.0,473.0,273,377.0,452.0,39.0,26.0
36052186,Voile la Mariée- Citerne ,Run,853.5,25.0,457.0,527.0,263,301.9,329.0,877.0,331.0
36812615,Casacade Blanch-Parking,Run,1233.5,52.0,321.0,384.0,552,656.2,706.0,168.0,158.0
19807712,Boucle eden : route retour,Run,1707.0,23.2,63.8,149.8,363,395.4,405.0,1137.0,391.0
26405217,RPBof - RPButor,Run,739.8,3.0,8.6,11.6,128,145.2,156.0,1987.0,185.0
2862749,Chemin Des Anglais Climb,Run,1056.53,141.86,14.1,153.1,364,390.4,410.0,31328.0,12726.0
27382781,Ecole/Eglise ,Run,945.0,59.6,165.6,225.2,223,254.2,270.0,4039.0,545.0
22817803,Montée nouvelle route Sans-Soucis,Run,2063.0,88.0,71.0,159.0,494,575.6,622.0,655.0,117.0
19470873,alleeee danceeee,Run,749.0,2.6,62.6,68.0,137,149.67,,7509.0,1673.0
20090392,Digue Rivière des galets,Run,1113.0,32.4,34.8,58.8,223,246.9,265.0,4477.0,1086.0
24012613,mercure_km4,Run,996.7,151.1,582.0,728.1,492,506.1,518.0,22009.0,4595.0
26525764,Boucle Fleurié Run,Run,4530.9,190.4,416.4,600.0,1261,1487.4,1637.0,386.0,164.0
13988040,Montée D41 => La Fenêtre,Run,880.8,123.0,631.0,756.0,258,415.78,,2779.0,1344.0
25866800,Montée sèche Colorado,Run,292.0,35.2,689.8,725.0,66,72.22,,13479.0,3919.0
2862733,Route Forestière 1 De La Roche Écrite Climb,Run,2568.83,356.53,847.1,1191.6,961,1048.4,1122.0,5117.0,1812.0
20759831,Piton batard,Run,221.4,99.0,1390.7,1490.6,82,225.2,271.0,2796.0,1794.0
14171762,Rue vierge noire (face au vent!),Run,608.4,2.0,83.0,91.0,102,111.3,119.0,8099.0,717.0
23712123,Descente Piton Patate 2e sentier,Run,1335.8,3.9,297.0,394.3,283,309.6,327.0,1988.0,497.0
25784390,Montée entrainement,Run,296.0,27.0,240.0,267.0,69,105.5,124.0,149.0,29.0
27763389,Direction Belle-Vue !!,Run,2530.6,145.9,17.9,163.8,717,754.0,816.0,111.0,41.0
20064069,1 km bocage,Run,1010.7,7.0,7.0,10.0,181,215.2,238.0,317.0,63.0
15455232,Franche Terre,Run,1749.5,130.4,-152.0,-21.6,425,452.4,463.0,532.0,209.0
25779838,Montée Commune Carron,Run,1934.9,143.0,16.7,159.7,537,625.0,680.0,113.0,55.0
23771093,Inter bassin de boue / la croisé ,Run,727.8,32.9,166.1,199.0,163,198.0,216.0,777.0,106.0
28069677,Bassin bœuf ,Run,4793.5,445.4,334.2,623.8,2082,2395.0,2613.0,167.0,127.0
17118828,descente avenue de bourbon,Run,516.1,0.0,122.4,133.1,76,105.7,115.0,1706.0,293.0
21982043,Cambuston / Colosse,Run,1478.0,5.4,38.0,44.4,239,320.1,366.0,794.0,263.0
27094270,Du vétérinaire au rond point,Run,1157.4,4.1,77.3,84.3,239,276.7,298.0,320.0,74.0
27094295,Avenue de la république,Run,351.0,0.0,99.4,101.3,63,65.78,,1914.0,491.0
22688642,Trail de Saint André 2020,Run,24598.0,1180.6,120.0,765.0,6769,8259.0,9161.0,24.0,24.0
26786078,Montée Kader côté Ravine,Run,400.7,45.8,137.0,182.8,109,127.3,142.0,2215.0,1153.0
12909804,Chemin des anglais - Descente barrière => Grande Chaloupe,Run,2297.4,0.0,40.0,406.0,563,636.7,691.0,5502.0,2293.0
12316419,la redoute grand tour ,Run,753.6,8.8,48.8,61.4,126,141.4,147.0,68396.0,1992.0
20215724,Derniere montee avant fin,Run,461.3,73.4,167.8,241.2,80,151.57,,33287.0,13047.0
26545143,Montée vers Pontiac,Run,330.2,45.3,284.3,329.6,94,116.9,139.0,2427.0,692.0
26135051,Route des Bougainvillées (montée),Run,1278.0,29.8,472.6,502.4,305,327.67,,1829.0,273.0
15715521,Sentier Mercure Up & Down,Run,8883.4,788.5,74.0,822.0,3589,3796.2,4082.0,9072.0,2207.0
13126300,"If I don't run fast, dead people will catch me",Run,608.5,0.0,9.7,11.0,101,108.7,114.0,72538.0,7704.0
19764862,Gillot -> Jamaique,Run,1940.0,11.6,13.2,62.0,346,380.9,399.0,16164.0,2398.0
25897046,10minutes tcsd,Run,2413.0,21.0,18.0,44.0,438,486.9,500.0,23489.0,3387.0
11757024,Sin-Dni Littoral,Run,4920.7,23.6,13.8,22.6,1057,1092.0,1119.0,8791.0,2139.0
5359260,Ste Marie/Ste Suzanne,Run,4860.7,106.1,7.6,42.3,1081,1137.5,1180.0,5492.0,1317.0
18022125,Sainte Suzanne- Ravine des chèvres,Run,2648.8,57.7,18.1,43.7,536,566.0,577.0,11887.0,2034.0
24476783,boucle 2 TPC,Run,564.8,6.2,-8.0,-1.8,108,119.3,134.0,431.0,147.0
24659368,Rue G De Gaulle - RP Eglise by AP,Run,887.6,0.0,15.0,40.6,72,161.1,184.0,3873.0,1059.0
25231942,X-Terra CAP,Run,1889.5,39.2,88.8,110.2,432,461.7,477.0,4357.0,1329.0
16972908,"Rue amiral Lacaze, Terre Sainte",Ride,537.7,30.3,5.7,36.0,64,70.4,78.0,4731.0,1847.0
18834716,Rue Amiral Lacaze (Jetée/RP croix jubilé),Ride,1042.3,29.6,23.6,46.8,122,138.9,146.0,4625.0,1805.0
