segment_id,technicality
27709848,1
8619783,1
23649215,1
11851219,1
21029997,1
22755736,1
32331362,1
28471316,1
6877856,1
22864024,1
8107201,1
25074512,1
12942514,1
23191157,1
21634282,1
5847119,1
11704102,1
34632831,1
20953900,1
18998044,1
9078453,1
17288720,1
26053107,1
6201962,1
18037017,1
4426387,1
21984770,1
31375991,1
17011857,1
15988438,1
4904919,1
12259839,1
12993827,1
28873827,1
6237704,1
17439405,1
21795226,1
6307489,1
19411268,1
27678469,1
28078778,1
26722069,1
27050961,1
22698956,1
23966993,1
13717511,1
12225937,1
26889459,1
19855308,1
17328510,1
27333350,1
39400598,1
21640271,1
37394761,1
17267778,1
23191995,1
21977568,1
28066703,1
26460737,1
27426094,1
9078427,1
1605623,1
24883480,1
11262084,1
22495117,1
33739259,1
22661045,1
23258849,1
21526071,1
4002331,1
21059060,1
34803373,1
17803640,1
16731692,1
14781804,1
6421494,1
24681170,1
17348769,1
24649372,1
18149971,1
2250180,1
21907207,1
27025164,1
31433708,1
8151165,1
22750432,1
29104086,1
24401143,1
26743830,1
38456366,1
10004724,1
5293340,1
26427451,1
23479282,1
21197243,1
26051233,1
21584352,1
40587628,1
12477514,1
14308749,1
23736830,1
7222321,1
2192136,1
999524,1
22528864,1
27797318,1
2213601,1
16508458,1
23736843,1
21511303,1
33756903,1
6290326,1
33176787,1
24121450,1
17306561,1
22787816,1
23026489,1
3950647,1
24810918,1
3933459,1
34659519,1
4919134,1
15742631,1
23536586,1
40197529,1
3896282,1
14421592,1
21670870,1
33256126,1
3774007,1
9083576,1
35479298,1
16811252,1
18524985,1
26920696,1
22462159,1
12090613,1
14971938,1
26720101,1
28435616,1
23271080,1
7130069,1
33385767,1
38311279,1
22344971,1
23582367,1
23052937,1
12389853,1
7934786,1
16202923,1
21899973,1
24846934,1
26876546,1
2163670,1
16487439,1
29757266,1
20300877,1
999529,1
18834716,1
3677607,1
24680991,1
18965451,1
14853799,1
7076889,1
3458517,1
17996158,1
17688977,1
4591680,1
16794025,1
40334270,1
15122400,1
32507740,1
19397240,1
19303304,1
2611967,1
21789695,1
999528,1
22261811,1
14399362,1
13608081,1
26283814,1
23026481,1
36240308,1
13466645,1
18242080,1
23547341,1
27424735,1
23610027,1
23026462,1
30453935,1
17454779,1
23732924,1
20567431,1
28399193,1
15988425,1
20300854,1
20393930,1
20856422,1
20240898,1
15161715,1
24750286,1
27127534,1
2629050,1
18533340,1
9164675,1
13687885,1
28593396,1
37586591,1
4904950,1
13697351,1
5188064,1
26965609,1
27319652,1
19317097,1
4643536,1
24404996,1
16215497,1
16305969,1
18113971,1
26887922,1
18900279,1
5485485,1
6660568,1
16876091,1
18036527,1
13862752,1
16640634,1
23258579,1
7434875,1
37394740,1
5847223,1
15328026,1
14484376,1
22151174,1
17258588,1
16972908,1
22759116,1
20196289,1
31739917,1
15397220,1
17087706,1
5564250,1
20269944,1
11202685,1
37591813,1
23514520,1
21126780,1
29457036,1
19757771,1
27179013,1
15437615,1
19050651,1
33532550,1
17316590,1
4984038,1
24244600,1
10447484,1
29450524,1
17128310,1
17185445,1
28754050,1
18771661,1
24880431,1
26108788,1
20300799,1
26738331,1
14752021,1
9078463,1
23259777,1
999527,1
40522578,1
20786894,1
12019243,1
32608148,1
18838355,1
35688633,1
17238108,1
23754843,1
27869313,1
4211466,1
17829237,1
8373911,1
35039097,1
37939512,1
7101304,1
19314912,1
2279296,1
17898400,1
3896309,1
30291963,1
3978712,1
22855238,1
25984968,1
16262953,1
27434326,1
3823161,1
3978668,1
20467002,1
32338137,1
17663240,1
5188098,1
25311365,1
26612179,1
24614951,1
14791315,1
12445352,1
30814102,1
3848595,1
24342895,1
25477344,1
30894726,1
22942840,1
20279519,1
18850640,1
26682104,1
26009443,1
4643362,1
7096722,1
36850304,1
32766737,1
23212438,1
27975053,1
25992652,1
17904429,1
30176974,1
27962133,1
23380138,1
21590884,1
22144657,1
14535471,1
11824171,1
23484697,1
4905018,1
24848377,1
14452111,1
4905002,1
23259900,1
22661078,1
22475082,1
23832932,1
23554961,1
26326090,1
5501810,1
22744125,1
30894661,1
6808615,1
28634019,1
10178207,1
38168616,1
15195369,1
26462137,1
5501833,1
3924355,1
19013178,1
2069125,1
5499041,1
17191072,1
3896321,1
34803351,1
24900679,1
20002620,1
18424137,1
23321382,1
3119459,1
16692801,1
25243141,1
26951097,1
24959481,1
25381639,1
17680439,1
4365267,1
17904338,1
27226835,1
5275596,1
24616798,1
3530400,1
26331447,1
31003894,1
27879828,1
24749252,1
19424842,1
29327569,1
3858159,1
23331458,1
12015964,1
11721892,1
13862757,1
16341855,1
34144762,1
19404990,1
11414494,1
23191166,1
22987577,1
35773846,1
15980385,1
26052949,1
35597373,1
23091748,1
26611814,1
25141425,1
29879234,1
23940656,1
7001496,1
38596412,1
39400614,1
2629059,1
16818842,1
10392515,1
17802470,1
19482561,1
4426309,1
27234423,1
24275567,1
27644452,1
13438819,1
11414645,1
10188623,1
16552051,1
18475184,1
10187299,1
27962182,1
23486300,1
27665959,1
19751717,1
23274688,1
10132293,1
14695295,1
21511293,1
22903469,1
26643823,1
30894683,1
2683291,1
26209084,1
22390330,1
12851670,1
18835998,1
25761753,1
14500544,1
13957893,1
22450477,1
18117281,1
15981338,1
17139052,1
14596080,1
25082194,1
16971342,1
38720393,1
17383135,1
16912843,1
5184125,1
17926381,1
20523693,1
25739886,1
21941354,1
40477825,1
10972541,1
21030068,1
16912853,1
22990358,1
23398562,1
26670639,1
24376750,1
28732204,1
20900350,1
18850648,1
19503652,1
26888578,1
4591554,1
14446097,1
38584583,1
7293370,1
23364395,1
4904967,1
7819799,1
23101703,1
6649330,1
16919099,1
16726456,1
16720088,1
1348038,1
27586899,1
4566607,1
33255809,1
22968925,1
33537193,1
14899201,1
37219671,1
30447255,1
19911208,1
19503665,1
17073484,1
21584314,1
16282184,1
33583060,1
26111087,1
6405426,1
30894605,1
22916521,1
25486031,1
28025113,1
16341868,1
26136503,1
28796191,1
6442647,1
21711397,1
26244555,1
29178107,1
17328549,1
3858169,1
16341841,1
19060828,1
27330125,1
19358372,1
21178034,1
28634033,1
40152335,1
22727831,1
39445174,1
24484033,1
18964434,1
23246687,1
26503607,1
14022395,1
26252974,1
27367138,1
19424805,1
9013601,1
24105745,1
17688958,1
13202008,1
16811266,1
11520213,1
18739062,1
5321284,1
25914884,1
13091557,1
28489370,1
17048942,1
19424818,1
21896419,1
28138082,1
26580473,1
16401192,1
22656934,1
29138451,1
3611996,1
20225568,1
19078915,1
38720462,1
28634029,1
5188083,1
27066632,1
23832664,1
16653043,1
16769374,1
21842936,1
3447222,1
26679440,1
21060244,1
3602475,1
10837899,1
7077422,1
2629047,1
4591706,1
27085117,1
21860349,1
10767801,1
3602476,1
30490837,1
20333424,1
20300134,1
14733462,1
24959487,1
14926584,1
22858123,1
12090736,1
8215589,1
16291360,1
26888122,1
40177247,1
16576319,1
3638753,1
23271374,1
30497939,1
18266074,1
18689221,1
16685411,1
17421361,1
3406292,1
23280533,1
27568716,1
12287831,1
20549479,1
26720106,1
10500361,1
9774941,1
27911269,1
31010558,1
17430648,1
26244737,1
40238807,1
27128653,1
16262941,1
26974782,1
22750472,1
22474895,1
23360982,1
16993265,1
16570371,1
26491841,1
40398162,1
8323432,1
3858184,1
5783868,1
2611966,1
26580491,1
23103299,1
30538095,1
17357310,1
26503594,1
22438166,1
22304070,1
25096835,1
12090702,1
30659650,1
39445195,1
28565536,1
16737230,1
38176015,1
12090592,1
22551908,1
29975349,1
25141435,1
29380251,1
2611961,1
26424169,1
12928902,1
35758103,1
22688640,1
31148661,1
13850157,1
27962111,1
38720353,1
27921320,1
23345735,1
22875419,1
24317311,1
5942372,1
6842020,1
17446475,1
17761684,1
13531564,1
33673685,1
18974880,1
17848722,1
11976560,1
15981367,1
12877937,1
19394415,1
25932463,1
7101288,1
32731998,1
8664054,1
13181308,1
22462939,1
23259830,1
8107242,1
4591583,1
24990107,1
38754962,1
23554206,1
8594418,1
22935428,1
15517808,1
10045442,1
19490984,1
27568775,1
21658066,1
25057376,1
16743902,1
34056214,1
13352933,1
33560365,1
4381976,1
22643488,1
14538101,1
38094071,1
31214797,1
10153702,1
11748450,1
40572679,1
18946410,1
18982328,1
6731172,1
23292464,1
24959530,1
21622865,1
17896680,1
19467128,1
20313331,1
22950845,1
22012748,1
18838451,1
20385955,1
22643444,1
22993971,1
12964048,1
3924307,1
16929200,1
20270198,1
19740755,1
19158567,1
12740035,1
17380003,1
36156133,1
15247033,1
19404993,1
6152263,1
